enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,min_company_size,max_company_size,avg_company_size,is_avg_nan
30695,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,0,42,0.0,,,74.5,True
5573,city_160,0.92,Non disclosure,No relevent experience,no_enrollment,Primary School,STEM,4,Pvt Ltd,0,50,0.0,,,74.5,True
24936,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Funded Startup,1,88,0.0,50.0,99.0,74.5,False
397,city_73,0.754,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,4,81,0.0,1000.0,4999.0,2999.5,False
31602,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,1,7,0.0,10000.0,20000.0,15000.0,False
16814,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,62,0.0,10000.0,20000.0,15000.0,False
19249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,1,83,0.0,50.0,99.0,74.5,False
9475,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,5,11,0.0,1000.0,4999.0,2999.5,False
4865,city_114,0.926,Male,No relevent experience,Part time course,Phd,STEM,21,Pvt Ltd,5,10,0.0,50.0,99.0,74.5,False
20881,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Pvt Ltd,1,114,0.0,1000.0,4999.0,2999.5,False
21563,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,3,Pvt Ltd,1,36,0.0,50.0,99.0,74.5,False
26002,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,Pvt Ltd,0,80,1.0,,,74.5,True
8528,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,21,Public Sector,5,108,0.0,50.0,99.0,74.5,False
6141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,2,45,0.0,100.0,500.0,300.0,False
27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Pvt Ltd,0,77,0.0,,,74.5,True
2821,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Pvt Ltd,2,8,0.0,100.0,500.0,300.0,False
21216,city_173,0.878,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,28,0.0,,,74.5,True
25495,city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Funded Startup,5,37,0.0,100.0,500.0,300.0,False
20791,city_16,0.91,Non disclosure,No relevent experience,Full time course,Graduate,STEM,2,Pvt Ltd,2,108,1.0,,,74.5,True
28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Pvt Ltd,2,162,0.0,500.0,999.0,749.5,False
10685,city_73,0.754,Non disclosure,Has relevent experience,Full time course,High School,STEM,9,Pvt Ltd,5,41,0.0,,,74.5,True
405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Pvt Ltd,4,4,0.0,100.0,500.0,300.0,False
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,Public Sector,1,41,0.0,1000.0,4999.0,2999.5,False
33050,city_165,0.903,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,17,Pvt Ltd,2,12,0.0,10000.0,20000.0,15000.0,False
399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,190,0.0,50.0,99.0,74.5,False
8202,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,5,29,1.0,50.0,99.0,74.5,False
8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Public Sector,1,11,0.0,100.0,500.0,300.0,False
20744,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,Pvt Ltd,1,30,0.0,10000.0,20000.0,15000.0,False
25380,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Pvt Ltd,5,39,0.0,100.0,500.0,300.0,False
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,STEM,9,Pvt Ltd,1,16,0.0,,,74.5,True
12509,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,5,0.0,50.0,99.0,74.5,False
25473,city_26,0.698,Male,No relevent experience,Full time course,High School,STEM,8,Pvt Ltd,0,39,0.0,,,74.5,True
13083,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Pvt Ltd,5,29,0.0,50.0,99.0,74.5,False
12454,city_21,0.624,Non disclosure,Has relevent experience,Full time course,Masters,STEM,4,NGO,2,210,0.0,50.0,99.0,74.5,False
3500,city_103,0.92,Other,No relevent experience,Part time course,High School,STEM,6,Funded Startup,1,54,0.0,50.0,99.0,74.5,False
15922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,3,44,0.0,50.0,99.0,74.5,False
6685,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,5,47,0.0,,,74.5,True
28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,NGO,5,74,0.0,1000.0,4999.0,2999.5,False
24082,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Pvt Ltd,1,8,1.0,10.0,49.0,29.5,False
24846,city_21,0.624,Non disclosure,No relevent experience,Full time course,Graduate,STEM,7,Pvt Ltd,0,20,1.0,,,74.5,True
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,1,162,0.0,500.0,999.0,749.5,False
6189,city_36,0.893,Non disclosure,No relevent experience,no_enrollment,Graduate,Business Degree,2,Pvt Ltd,1,110,0.0,50.0,99.0,74.5,False
16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,STEM,3,Pvt Ltd,1,262,0.0,10.0,49.0,29.5,False
13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,1,6,0.0,,,74.5,True
14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,Pvt Ltd,1,19,1.0,10.0,49.0,29.5,False
20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,23,1.0,50.0,99.0,74.5,False
16537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Pvt Ltd,5,134,0.0,10000.0,20000.0,15000.0,False
17358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Early Stage Startup,1,40,0.0,10.0,49.0,29.5,False
21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,1,11,0.0,50.0,99.0,74.5,False
7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,3,102,0.0,,,74.5,True
5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Pvt Ltd,0,100,0.0,,,74.5,True
24152,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,Pvt Ltd,0,30,0.0,10000.0,20000.0,15000.0,False
17762,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,High School,STEM,5,Pvt Ltd,1,20,1.0,,,74.5,True
4310,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,3,4,0.0,1000.0,4999.0,2999.5,False
5142,city_16,0.91,Non disclosure,No relevent experience,no_enrollment,Primary School,STEM,5,Pvt Ltd,0,15,0.0,,,74.5,True
22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,Pvt Ltd,1,14,1.0,,,74.5,True
30912,city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,STEM,1,Pvt Ltd,0,103,0.0,,,74.5,True
20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,Public Sector,2,40,0.0,1000.0,4999.0,2999.5,False
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Pvt Ltd,2,27,0.0,100.0,500.0,300.0,False
12206,city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,10,Pvt Ltd,5,46,0.0,100.0,500.0,300.0,False
9407,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,7,Pvt Ltd,5,110,0.0,50.0,99.0,74.5,False
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Funded Startup,1,96,0.0,50.0,99.0,74.5,False
1069,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,2,57,0.0,10000.0,20000.0,15000.0,False
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,1,240,0.0,,,74.5,True
22689,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Funded Startup,4,42,0.0,50.0,99.0,74.5,False
5104,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Pvt Ltd,1,16,1.0,,,74.5,True
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,0,40,1.0,50.0,99.0,74.5,False
27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Funded Startup,2,94,0.0,100.0,500.0,300.0,False
14598,city_37,0.794,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,1,160,0.0,5000.0,9999.0,7499.5,False
9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,Early Stage Startup,1,25,0.0,10.0,49.0,29.5,False
30854,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Early Stage Startup,1,11,0.0,1.0,10.0,5.5,False
25290,city_173,0.878,Non disclosure,Has relevent experience,no_enrollment,High School,STEM,0,Pvt Ltd,1,29,0.0,100.0,500.0,300.0,False
29640,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Pvt Ltd,1,23,0.0,,,74.5,True
17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,2,113,0.0,10.0,49.0,29.5,False
12111,city_73,0.754,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,2,56,0.0,,,74.5,True
6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,Pvt Ltd,1,39,1.0,,,74.5,True
27277,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,1,20,0.0,1000.0,4999.0,2999.5,False
31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,Pvt Ltd,1,40,0.0,10000.0,20000.0,15000.0,False
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,56,0.0,1.0,10.0,5.5,False
18161,city_145,0.555,Non disclosure,No relevent experience,Full time course,Graduate,STEM,4,Pvt Ltd,1,106,0.0,,,74.5,True
12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,Pvt Ltd,2,64,0.0,500.0,999.0,749.5,False
30400,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,51,0.0,10000.0,20000.0,15000.0,False
26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,2,41,0.0,1000.0,4999.0,2999.5,False
4188,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,20,Pvt Ltd,5,150,0.0,100.0,500.0,300.0,False
12117,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,1,320,0.0,10.0,49.0,29.5,False
28847,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Pvt Ltd,0,20,0.0,,,74.5,True
32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,1,74,0.0,5000.0,9999.0,7499.5,False
22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Public Sector,1,129,1.0,,,74.5,True
4876,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,Pvt Ltd,1,42,0.0,,,74.5,True
25182,city_61,0.913,Non disclosure,No relevent experience,no_enrollment,High School,STEM,2,Pvt Ltd,0,58,0.0,100.0,500.0,300.0,False
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,Pvt Ltd,1,126,1.0,,,74.5,True
7517,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,High School,STEM,4,Pvt Ltd,1,45,1.0,,,74.5,True
2793,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,166,0.0,10.0,49.0,29.5,False
25174,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,1,110,0.0,50.0,99.0,74.5,False
5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,Pvt Ltd,1,37,0.0,,,74.5,True
14003,city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,Pvt Ltd,1,95,1.0,,,74.5,True
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,29,1.0,,,74.5,True
30484,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,31,0.0,50.0,99.0,74.5,False
14688,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,Pvt Ltd,5,97,0.0,50.0,99.0,74.5,False
25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,STEM,3,Pvt Ltd,0,16,0.0,,,74.5,True
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,4,Pvt Ltd,0,14,0.0,,,74.5,True
20322,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Pvt Ltd,5,206,0.0,100.0,500.0,300.0,False
22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,Funded Startup,1,204,0.0,10.0,49.0,29.5,False
31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Pvt Ltd,2,116,0.0,10000.0,20000.0,15000.0,False
14914,city_102,0.804,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,16,Pvt Ltd,4,161,0.0,100.0,500.0,300.0,False
20376,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,25,1.0,,,74.5,True
27530,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,18,Pvt Ltd,5,94,0.0,500.0,999.0,749.5,False
24701,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,5,16,0.0,10000.0,20000.0,15000.0,False
6790,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,Pvt Ltd,1,100,0.0,,,74.5,True
10102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Pvt Ltd,0,107,0.0,10000.0,20000.0,15000.0,False
10338,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,Pvt Ltd,1,17,0.0,,,74.5,True
15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,1,140,0.0,1.0,10.0,5.5,False
21218,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,Pvt Ltd,2,75,0.0,10000.0,20000.0,15000.0,False
1586,city_75,0.939,Non disclosure,Has relevent experience,no_enrollment,High School,STEM,6,Pvt Ltd,1,59,0.0,,,74.5,True
9189,city_23,0.899,Non disclosure,Has relevent experience,no_enrollment,High School,STEM,6,Pvt Ltd,1,146,0.0,50.0,99.0,74.5,False
10752,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,Pvt Ltd,2,42,1.0,100.0,500.0,300.0,False
28406,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,No Major,14,Pvt Ltd,1,131,0.0,,,74.5,True
26320,city_94,0.698,Non disclosure,Has relevent experience,Part time course,High School,STEM,9,Pvt Ltd,4,74,0.0,,,74.5,True
17460,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,22,0.0,10000.0,20000.0,15000.0,False
18657,city_102,0.804,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,0,53,1.0,,,74.5,True
9384,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,143,0.0,500.0,999.0,749.5,False
4269,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,2,72,0.0,50.0,99.0,74.5,False
14935,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,Pvt Ltd,1,7,0.0,500.0,999.0,749.5,False
28033,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,Early Stage Startup,1,182,0.0,50.0,99.0,74.5,False
1568,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,4,50,0.0,50.0,99.0,74.5,False
15465,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,2,Public Sector,1,82,0.0,50.0,99.0,74.5,False
24729,city_104,0.924,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,1,94,0.0,10.0,49.0,29.5,False
29440,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,2,60,1.0,1.0,10.0,5.5,False
32652,city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,Pvt Ltd,4,124,0.0,100.0,500.0,300.0,False
28556,city_149,0.6890000000000001,Non disclosure,No relevent experience,no_enrollment,Primary School,STEM,2,Pvt Ltd,2,46,0.0,,,74.5,True
12875,city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,NGO,2,57,1.0,,,74.5,True
21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,1,17,0.0,50.0,99.0,74.5,False
30331,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,5,101,0.0,5000.0,9999.0,7499.5,False
5899,city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,STEM,3,Pvt Ltd,0,31,0.0,,,74.5,True
22787,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,36,0.0,,,74.5,True
27435,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,Pvt Ltd,4,198,0.0,,,74.5,True
2855,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,0,31,0.0,10000.0,20000.0,15000.0,False
27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,1,31,0.0,50.0,99.0,74.5,False
7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Pvt Ltd,5,26,1.0,,,74.5,True
24807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,1,55,0.0,50.0,99.0,74.5,False
27113,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,5,8,1.0,,,74.5,True
6008,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,21,Pvt Ltd,5,38,0.0,100.0,500.0,300.0,False
760,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,Pvt Ltd,2,8,0.0,,,74.5,True
2990,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,3,32,1.0,1000.0,4999.0,2999.5,False
28229,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,Funded Startup,5,51,0.0,100.0,500.0,300.0,False
4162,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,2,22,0.0,5000.0,9999.0,7499.5,False
27326,city_114,0.926,Male,Has relevent experience,Full time course,High School,STEM,7,Pvt Ltd,1,17,0.0,,,74.5,True
2194,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Funded Startup,1,19,0.0,10.0,49.0,29.5,False
21564,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,Pvt Ltd,2,46,1.0,50.0,99.0,74.5,False
17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,Pvt Ltd,5,15,0.0,50.0,99.0,74.5,False
13952,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,23,1.0,,,74.5,True
1988,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,38,0.0,100.0,500.0,300.0,False
23691,city_21,0.624,Non disclosure,No relevent experience,Full time course,Masters,STEM,4,Pvt Ltd,0,46,1.0,,,74.5,True
10481,city_102,0.804,Non disclosure,No relevent experience,Full time course,Graduate,Business Degree,0,Pvt Ltd,0,214,0.0,,,74.5,True
8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Public Sector,5,52,0.0,1000.0,4999.0,2999.5,False
8806,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,0,Pvt Ltd,0,22,1.0,,,74.5,True
15468,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Pvt Ltd,2,65,0.0,100.0,500.0,300.0,False
32747,city_160,0.92,Non disclosure,Has relevent experience,Full time course,Graduate,No Major,14,Pvt Ltd,1,64,0.0,50.0,99.0,74.5,False
1297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,4,86,0.0,5000.0,9999.0,7499.5,False
4075,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4,Pvt Ltd,1,52,1.0,,,74.5,True
12772,city_136,0.897,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,5,21,0.0,,,74.5,True
22517,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Public Sector,1,86,0.0,1000.0,4999.0,2999.5,False
26388,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,Pvt Ltd,4,288,1.0,,,74.5,True
30676,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,53,0.0,100.0,500.0,300.0,False
18376,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Pvt Ltd,1,60,0.0,50.0,99.0,74.5,False
10970,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Pvt Ltd,5,178,0.0,,,74.5,True
29961,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Pvt Ltd,2,166,0.0,50.0,99.0,74.5,False
5136,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,21,Pvt Ltd,1,62,0.0,,,74.5,True
20369,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,Pvt Ltd,1,35,0.0,10000.0,20000.0,15000.0,False
23505,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Pvt Ltd,5,106,0.0,100.0,500.0,300.0,False
